rc_cum_prod, mem_cum_prod
889838112314424174681983536817387474892519581082233178823637181511930383891,0
889838112314424174681983536817387474892519581082233178823637181511930383891,351746805905801703623747317392132142956937706959363569407006777322390421799
889838112314424174681983536817387474892519581082233178823637181511930383891,0
1059485217708529777570417337594748387440726855198130847369490831373530384424,1813736091470002486916587336531933923082969041237718808338014500130836183194
1059485217708529777570417337594748387440726855198130847369490831373530384424,0
1059485217708529777570417337594748387440726855198130847369490831373530384424,806315737218663436800847499496536657762431026734246031207726397732016289804
1059485217708529777570417337594748387440726855198130847369490831373530384424,0
2913455455450327107933483168707423419794290082422653604385662462986764129319,2251444958901780691718911753041812011101391507833590293413182161181886981810
2913455455450327107933483168707423419794290082422653604385662462986764129319,0
2913455455450327107933483168707423419794290082422653604385662462986764129319,1803883424598016267928223694724917032704808578878293417704156513995153402391
2913455455450327107933483168707423419794290082422653604385662462986764129319,0
1482679312587860158043836063209207717919078062142481347013673858241047461945,1273540814850801656705000782560894321863352741265838756792851254462368611725
1482679312587860158043836063209207717919078062142481347013673858241047461945,0
1482679312587860158043836063209207717919078062142481347013673858241047461945,3044971294314042887630162803903237153344866652039003469563660873887284728815
1482679312587860158043836063209207717919078062142481347013673858241047461945,0
1482679312587860158043836063209207717919078062142481347013673858241047461945,851637093159008686562939630711154301679970568008192693478409118322697793570
1482679312587860158043836063209207717919078062142481347013673858241047461945,0
1482679312587860158043836063209207717919078062142481347013673858241047461945,1405065139265533644037356843038090887496068071007679047199739738896843262661
1482679312587860158043836063209207717919078062142481347013673858241047461945,0
2357974262987276832071907061952645970215641877446285064638010157760603976346,421051702920334368833226729446099265075645061100922251279551675932438349941
2357974262987276832071907061952645970215641877446285064638010157760603976346,0
2357974262987276832071907061952645970215641877446285064638010157760603976346,28514836897032242679208721263006529645441600144283074013387897704731870753
2357974262987276832071907061952645970215641877446285064638010157760603976346,0
2357974262987276832071907061952645970215641877446285064638010157760603976346,704255728675881700119986846048626619215065681380586606364769127004890857907
2357974262987276832071907061952645970215641877446285064638010157760603976346,0
2357974262987276832071907061952645970215641877446285064638010157760603976346,489953808395992809017431930697023719461087035439793354095615937039843802903
2357974262987276832071907061952645970215641877446285064638010157760603976346,0
1192095046787573204640703024536294239470589566345832355633183672552973980592,2649161020807333518280351492346442270012603615906271288895219120038603105530
1192095046787573204640703024536294239470589566345832355633183672552973980592,0
1192095046787573204640703024536294239470589566345832355633183672552973980592,1528469965952098367900496870729045646063126245795336221912029398830624807071
1192095046787573204640703024536294239470589566345832355633183672552973980592,0
1192095046787573204640703024536294239470589566345832355633183672552973980592,2597943770085185486388150744687251844742099623126370540973909094170803593806
1192095046787573204640703024536294239470589566345832355633183672552973980592,0
1192095046787573204640703024536294239470589566345832355633183672552973980592,726460288628359238397670013890335209536715441154534991895469619457488958765
1192095046787573204640703024536294239470589566345832355633183672552973980592,0
347484387829528601074207891542948524911462898456714541410226834563994867702,726460288628359238397670013890335209536715441154534991895469619457488958765
347484387829528601074207891542948524911462898456714541410226834563994867702,0
347484387829528601074207891542948524911462898456714541410226834563994867702,1054045618711799960214735294969651436240811024469121836553403978885866828118
347484387829528601074207891542948524911462898456714541410226834563994867702,0
347484387829528601074207891542948524911462898456714541410226834563994867702,2717940265537546496653402071232242716556746458672636073495110075410028917797
347484387829528601074207891542948524911462898456714541410226834563994867702,0
347484387829528601074207891542948524911462898456714541410226834563994867702,3474630702743582842769679126535095130485027798244556022708210598057081502594
347484387829528601074207891542948524911462898456714541410226834563994867702,0
347484387829528601074207891542948524911462898456714541410226834563994867702,2733923507622026589362901049938993690168135338108887884781565230305646037820
347484387829528601074207891542948524911462898456714541410226834563994867702,0
347484387829528601074207891542948524911462898456714541410226834563994867702,125978486383446380350870372467537182066089899578721195973465775134300946581
347484387829528601074207891542948524911462898456714541410226834563994867702,0
347484387829528601074207891542948524911462898456714541410226834563994867702,285690064290020495196124129192473516950412907158552547106018050127079404217
